c_id,company_name,city,relation
CMatched-281,Bundesarbeitsgemeinschaft Deutscher Kommunalversicherer - BADK -,Köln,LOBBYIST
CMatched-282,Verband Deutscher Schiffsausrüster e.V.,Hamburg,LOBBYIST
CMatched-283,Clean Air Task Force (CATF),"Boston, MA 02109",LOBBYIST
CMatched-284,Zentralverband der Deutschen Naturwerkstein-Wirtschaft (ZDNW),Frankfurt,LOBBYIST
CMatched-285,HVG Hopfenverwertungsgenossenschaft e.G.,Wolnzach,LOBBYIST
CMatched-286,iddiw - Institut der Deutschen Immobilienwirtschaft e.V.,Frankfurt,LOBBYIST
CMatched-287,BASF Lampertheim GmbH,Lampertheim,LOBBYIST
CMatched-288,WIMCOM GmbH,Höhr-Grenzhausen,LOBBYIST
CMatched-289,Trierer Hafengesellschaft mbH,Rheinland-Pfalz - Trier,LOBBYIST
CMatched-290,Bundesverband Das frühgeborene Kind e.V.,Frankfurt am Main,LOBBYIST
CMatched-291,Kraftblock GmbH,Sulzbach,LOBBYIST
CMatched-292,Kraftblock GmbH,Sulzbach/Saar,LOBBYIST
CMatched-295,blocknox GmbH,Stuttgart,LOBBYIST
CMatched-296,Neptun Werft,Rostock,LOBBYIST
CMatched-297,Digitalcourage e.V.,Bielefeld,LOBBYIST
CMatched-298,Biogas Service Tarmstedt GmbH,Westertimke,LOBBYIST
CMatched-301,Kompetenzzentrum Technik-Diversity-Chancengleichheit e.V.,Bielefeld,LOBBYIST
CMatched-302,Scheuermann GmbH,Wiernsheim,LOBBYIST
CMatched-303,Scheuermann GmbH,Heilbronn,LOBBYIST
CMatched-304,Commerz Real AG,Wiesbaden,LOBBYIST
CMatched-305,European Land and Soil Alliance (ELSA) ,Osnabrück,LOBBYIST
CMatched-306,Ecosia GmbH,Berlin,LOBBYIST
CMatched-307,Initiative Musik gemeinnützige Projektgesellschaft mbH,Berlin,LOBBYIST
CMatched-310,Verbraucherzentrale Schleswig-Holstein e.V.,Kiel,LOBBYIST
CMatched-311,DJI GmbH,Frankfurt am Main,LOBBYIST
CMatched-312,DJI GmbH,Frankfurt am Main,CLIENT
CMatched-313,Harz Guss Zorge GmbH,Walkenried,LOBBYIST
CMatched-314,INTERSPORT Deutschland eG,Heilbronn,LOBBYIST
CMatched-315,INTERSPORT Deutschland eG,"Heilbronn,",LOBBYIST
CMatched-316,World Dog Alliance Private Limited Company (Hong Kong Ltd.),"Kwun Tong, Kowloon",LOBBYIST
CMatched-317,Horizon Therapeutics GmbH,Mannheim,LOBBYIST
CMatched-318,Horizon Therapeutics GmbH,Tübingen,LOBBYIST
CMatched-319,CASIO Europe GmbH,Norderstedt,LOBBYIST
CMatched-320,Athora Deutschland Holding GmbH & Co KG,Wiesbaden,LOBBYIST
CMatched-321,Athora Deutschland Holding GmbH & Co KG,Neu-Isenburg,LOBBYIST
CMatched-322,Bundesverband Druck und Medien e.V.,Berlin,LOBBYIST
CMatched-323,Aktion Deutschland Hilft e.V.,Bonn,LOBBYIST
CMatched-324,JARO Institut für Nachhaltigkeit und Digitalisierung e.V.,Berlin,LOBBYIST
CMatched-325,infoscore Consumer Data GmbH,Baden-Baden,LOBBYIST
CMatched-326,Eurobitume,1160 Bruxelles,LOBBYIST
CMatched-327,Pfadfinderinnenwerk St. Georg e. V.,Düsseldorf,LOBBYIST
CMatched-330,one2many B.V,Deventer,LOBBYIST
CMatched-331,Bund der Alevitischen Jugendlichen in Deutschland e.V.,Köln,LOBBYIST
CMatched-332,Vereinigung der Kanzlerinnen und Kanzler der Universitäten Deutschlands,Ulm,LOBBYIST
CMatched-333,FertiPROTEKT Netzwerk e.V.,Marburg,LOBBYIST
CMatched-334,Forum Bildung Digitalisierung e.V.,Berlin,LOBBYIST
CMatched-335,Experian CarCert GmbH,Wiesbaden,LOBBYIST
CMatched-336,Verein für Internationalismus und Kommunikation,Bremen,LOBBYIST
CMatched-337,"Nationales Forum Beratung in Bildung, Beruf und Beschäftigung e.V.",Berlin,LOBBYIST
CMatched-338,Parents For Future Deutschland e.V.,Hamburg,LOBBYIST
CMatched-339,Shenzhen Software Industry Association,Shenzhen,LOBBYIST
CMatched-340,Deutscher Basketball Bund,Hagen,LOBBYIST
CMatched-341,Verband deutscher Wassersportschulen e.V. (VDWS),Weilheim,LOBBYIST
CMatched-342,Maskenverband Deutschland e. V.,Landshut,LOBBYIST
CMatched-343,PRLX Consulting GmbH,Berlin,LOBBYIST
CMatched-344,Wolt Enterprises Deutschland GmbH,Berlin,CLIENT
CMatched-345,Global Counsel Belgium Srl,1040 Brussels,CLIENT
CMatched-346,Verband deutscher Alkoholherstellung u. Verarbeiter e. V.,Hannover,LOBBYIST
CMatched-347,"Ehlers, Ehlers & Partner",München,LOBBYIST
CMatched-348,Johannesbad Holding SE & Co. KG,München,CLIENT
CMatched-349,Bundesverband ausgebildeter Trainer und Berater e.V.,Ottobrunn,LOBBYIST
CMatched-350,Defund Syrian Embassy,München,LOBBYIST
CMatched-351,ANOA Arbeitsgemeinschaft orthopädischer nicht operativer manualmedizinscher Akutkliniken e.V.,Oberwesel,LOBBYIST
CMatched-352,GenderCC-Women for Climate Justice e.V.,Berlin,LOBBYIST
CMatched-353,Munich Quantum Valley e.V.,München,LOBBYIST
CMatched-354,ASP Equipment GmbH,Salem-Neufrach,LOBBYIST
CMatched-355,Pestalozzi-Fröbel-Verband e.V.,Berlin,LOBBYIST
CMatched-356,Everbridge Europe Limited,"Colchester, Essex CO4 5YQ",LOBBYIST
CMatched-357,Internationaler Tierschutz-Fonds gGmbH,Hamburg,LOBBYIST
CMatched-358,Senior Experten Service - Stiftung der Deutschen Wirtschaft für internationale Zusammenarbeit,Bonn,LOBBYIST
CMatched-359,RDA Internationaler Bustouristik Verband e.V.,Köln,CLIENT
CMatched-360,Lufthansa City Center Reisebüropartner GmbH,Frankfurt am Main,CLIENT
CMatched-361,HRA Pharma Deutschland GmbH,Wiesbaden,LOBBYIST
CMatched-362,HRA Pharma Deutschland GmbH,Karlsbad,LOBBYIST
CMatched-363,HRA Pharma Deutschland GmbH,Konstanz,LOBBYIST
CMatched-364,Unabhängiges Institut für Umweltfragen e.V.,Berlin,LOBBYIST
CMatched-365,Deutsche Gesellschaft für Palliativmedizin e. V.,Berlin,LOBBYIST
CMatched-366,DOMOWINA Zwjazk Łužiskich Serbow z.t. / Zwězk Łužyskich Serbow z.t. / Bund Lausitzer Sorben e.V.,Bautzen/Budyšin,LOBBYIST
CMatched-367,SCHACHTBAU NORDHAUSEN GmbH,Nordhausen,LOBBYIST
CMatched-368,Defenture B.V. ,Tiel,LOBBYIST
CMatched-369,Defenture B.V. ,Tiel    4004 MB   ,LOBBYIST
CMatched-370,Deutsche Arbeitsgemeinschaft Selbsthilfegruppen,Berlin,LOBBYIST
CMatched-371,ITS mobility e.V.,Braunschweig,LOBBYIST
CMatched-372,Deutsche Gesellschaft für Hämatologie und Medizinische Onkologie e. V. ,Berlin,LOBBYIST
CMatched-373,HL7 Deutschland e. V.,Berlin,LOBBYIST
CMatched-374,Corinna Kawaters Kommunikationsberatung,Bochum,LOBBYIST
CMatched-375,EnBW AG,Karlsruhe,CLIENT
CMatched-376,Evonik Industries AG,Essen,CLIENT
CMatched-377,NOMOS Glashütte/SA Roland Schwertner KG ,Glashütte ,CLIENT
CMatched-378,Verband Unabhängiger Heilpraktiker e.V.,Braunschweig,LOBBYIST
CMatched-379,ISN - Interessengemeinschaft der Schweinehalter Deutschlands e.V.,Damme,LOBBYIST
CMatched-380,Zentralverband der Deutschen Geflügelwirtschaft e.V.,Berlin,LOBBYIST
CMatched-381,Flughafen Stuttgart GmbH,Stuttgart,LOBBYIST
CMatched-382,Deutsche Gesellschaft für das Badewesen e. V. (DGfdB),Essen,LOBBYIST
CMatched-383,SPRIND GmbH,Leipzig,LOBBYIST
CMatched-384,Bundesverband Ambulante Dienste und Stationäre Einrichtungen (bad) e.V.,Essen,LOBBYIST
CMatched-385,BDKJ Bayern,München,LOBBYIST
CMatched-386,ELBIT Systems Deutschland GmbH & Co. KG,Ulm,LOBBYIST
CMatched-387,Landeskrankenhausgesellschaft Thüringen e. V.,Erfurt,LOBBYIST
CMatched-388,Asklepios Rehaklinik Bad Oldesloe GmbH,Bad Oldesloe,LOBBYIST
CMatched-389,Deutscher Markscheider-Verein e. V. (DMV),Peine,LOBBYIST
CMatched-390,"Deutsche Gesellschaft für Zahn-, Mund- und Kieferheilkunde e.V. (DGZMK)",Düsseldorf,LOBBYIST
CMatched-391,Sozialistische Jugend Deutschlands - Die Falken,Berlin,LOBBYIST
CMatched-392,Zentrum für Wirtschaftsethik gGmbH,konstanz,LOBBYIST
CMatched-393,Bundesverband Holz und Kunststoff,Berlin,LOBBYIST
CMatched-394,Bundesverband Credit Management e.V.,Kleve,LOBBYIST
CMatched-395,Bayerisches Schullandheimwerk e. V.,Röthenbach an der Pegnitz,LOBBYIST
CMatched-396,NIO GmbH,München,LOBBYIST
CMatched-397,Berufsverband Niedergelassener Gastroenterologen Deutschlands e.V. - bng,Ulm,CLIENT
CMatched-398,Veolia Deutschland GmbH,Berlin,LOBBYIST
CMatched-399,MedVision AG,Unna,LOBBYIST
CMatched-400,LEAP Deutschland e.V.,Münster,LOBBYIST
CMatched-401,LEAP Deutschland e.V.,Berlin,LOBBYIST
CMatched-402,Arbeiter-Samariter-Bund Deutschland e.V.,Köln,LOBBYIST
CMatched-403,SEEHAFEN KIEL GmbH & Co. KG,Kiel,LOBBYIST
CMatched-404,Tierärzte ohne Grenzen e.V.,Berlin,LOBBYIST
CMatched-405,Tierärzte ohne Grenzen e.V.,Berlin,LOBBYIST
CMatched-406,Bündnis Digitalisierung in der Pflege,Berlin,LOBBYIST
CMatched-407,Börse Stuttgart Digital Ventures GmbH,Stuttgart,LOBBYIST
CMatched-410,EUWAX AG,Stuttgart,LOBBYIST
CMatched-413,Bundesarbeitsgemeinschaft der Träger psychiatrischer Fachkrankenhäuser (BAG Psychiatrie),Kassel,LOBBYIST
CMatched-414,Emergent BioSolutions Inc.,Gaithersburg,LOBBYIST
CMatched-415,Baden-Württembergischer Brauerbund e.V.,Stuttgart,LOBBYIST
CMatched-416,Deutsch-Rumänische Industrie- und Handelskammer (AHK Rumänien),Bukarest ,LOBBYIST
CMatched-417,Deutsch-Rumänische Industrie- und Handelskammer (AHK Rumänien),Sydney NSW 2000,LOBBYIST
CMatched-418,Deutsch-Rumänische Industrie- und Handelskammer (AHK Rumänien),Algier,LOBBYIST
CMatched-419,Urenco Deutschland GmbH , Gronau ,LOBBYIST
CMatched-420,Deutsche Gesellschaft für die Vereinten Nationen Landesverband Nordrhein-Westfalen e.V. (DGVN NRW),Bonn,LOBBYIST
CMatched-421,Verein zur Erhaltung des Wildes und der Jagd im CIC e.V.,Düsseldorf,LOBBYIST
CMatched-422,Association des Amis du Fonds Mondial Europe,75007 Paris,LOBBYIST
CMatched-423,Bundesverband Hausärztlicher Internisten e.V.,Berlin,LOBBYIST
CMatched-424,Spiegelstelle ,Berlin,LOBBYIST
CMatched-425,Tengelmann Twenty-One KG,München,LOBBYIST
CMatched-427,Tengelmann Warenhandelsgesellschaft KG,München,LOBBYIST
CMatched-428,Bundesvereinigung Maskenbild e.V.,Berlin,LOBBYIST
CMatched-429,Landvolk Niedersachsen Kreisverband Celle e.V.,Celle,LOBBYIST
CMatched-430,Landvolk Niedersachsen Kreisverband Celle e.V.,Syke,LOBBYIST
CMatched-431,ECPAT Deutschland ,Freiburg,LOBBYIST
CMatched-432,Ökumenisches Büro für Frieden und Gerechtigkeit e.V. ,München,LOBBYIST
CMatched-433,Wiley-VCH Verlag GmbH,Weinheim,LOBBYIST
CMatched-434,Verband Deutscher Naturparke e.V.,Bonn,LOBBYIST
CMatched-435,Concord Blue Engineering GmbH,Düsseldorf,LOBBYIST
CMatched-436,Gesamtverband Autoteile-Handel e.V. (GVA),Ratingen ,LOBBYIST
CMatched-437,Agentur deutscher Arztnetze e.V. - Bundesverband der Arzt- und Praxisnetze,Berlin,LOBBYIST
CMatched-442,Interessengemeinschaft der regionalen Flugplätze e. V. ,Mannheim,LOBBYIST
CMatched-443,E. Breuninger GmbH & Co.,Stuttgart,LOBBYIST
CMatched-444,Kreisbauernschaft Wesel e.V.,Wesel,LOBBYIST
CMatched-445,Kreisbauernschaft Wesel e.V.,Düren,LOBBYIST
CMatched-446,Kreisbauernschaft Wesel e.V.,Heinsberg,LOBBYIST
CMatched-447,Kreisbauernschaft Wesel e.V.,Kleve,LOBBYIST
CMatched-448,Kreisbauernschaft Wesel e.V.,Geldern,LOBBYIST
CMatched-449,Kooperation Brasilien KoBra,Freiburg,LOBBYIST
CMatched-450,AJC Berlin gGmbH,Berlin,LOBBYIST
CMatched-451,Renewable Carbon Initiative,Hürth,LOBBYIST
CMatched-452,"The Atlantic Council of the United States, Inc.","Washington DC, 20005",LOBBYIST
CMatched-453,BVIR Bundesverband Infrarot-Heizung e. V.,Zwenkau,LOBBYIST
CMatched-454,Kreisbauernschaft Heinsberg e.V.,Heinsberg,LOBBYIST
CMatched-455,Kreisbauernschaft Heinsberg e.V.,Wesel,LOBBYIST
CMatched-456,Kreisbauernschaft Heinsberg e.V.,Geldern,LOBBYIST
CMatched-457,Kreisbauernschaft Heinsberg e.V.,Lindlar,LOBBYIST
CMatched-458,Arbeitsgruppe Menschenhandel der Deutschen Bischofskonferenz,Berlin,LOBBYIST
CMatched-459,Human & Environment e.V.,Bremen,LOBBYIST
CMatched-460,Klinikum Frankfurt (Oder) GmbH,Frankfurt (Oder),LOBBYIST
CMatched-461,VSE Verteilnetz GmbH,Saarbrücken,LOBBYIST
CMatched-462,VSE Verteilnetz GmbH,Augsburg,LOBBYIST
CMatched-463,SMART Technologies Germany GmbH,Köln,LOBBYIST
CMatched-464,Berufsverband Deutscher Geowissenschaftler e.V.,Bonn,LOBBYIST
CMatched-465,Propan Rheingas GmbH & Co. KG,Brühl,CLIENT
CMatched-466,Netzwerk Artikel 3 e.V.,Berlin,LOBBYIST
CMatched-117,Regionalbauernverband Torgau e.V.,Delitzsch,LOBBYIST
CMatched-118,Baden-Württembergische Wertpapierbörse GmbH,Stuttgart,LOBBYIST
CMatched-119,FUgE Hamm - Forum für Umwelt und gerechte Entwicklung e.V.,Hamm,LOBBYIST
CMatched-120,Gesellschaft für Restrukturierung - TMA Deutschland e.V.,Essen,LOBBYIST
CMatched-121,Spitzenverband Digitale Gesundheitsversorgung e.V.,Berlin,LOBBYIST
CMatched-122,"Gesellschaft für Alternative Ingenieurtechnische Anwendungen, GAIA mbH",Lambsheim,LOBBYIST
CMatched-123,GVNW Service GmbH,Bonn,LOBBYIST
CMatched-124,GVNW Gesamtverband der versicherungsnehmenden Wirtschaft e.V.,Bonn,CLIENT
CMatched-125,GVNW Gesamtverband der versicherungsnehmenden Wirtschaft e.V.,Bonn,LOBBYIST
CMatched-126,Korian Deutschland AG,München,LOBBYIST
CMatched-127,Diageo Germany GmbH,Hamburg,LOBBYIST
CMatched-128,Bundesverband Ei e.V.,Berlin,LOBBYIST
CMatched-129,Fachverband Pflanzenkohle e.V.,Leonberg,LOBBYIST
CMatched-130,Berufsverband Niedergelassener Gastroenterologen Deutschlands e.V. - bng,Ulm,LOBBYIST
CMatched-131,"VDL Berufsverband Agrar, Ernährung, Umwelt - Landesverband Niedersachsen e.V.",Hannover,LOBBYIST
CMatched-132,Verein für Mangrovenschutz e.V.,Bremen,LOBBYIST
CMatched-133,Meine Radiologie Holding GmbH,Frankfurt am Main,LOBBYIST
CMatched-134,Meine Radiologie Holding GmbH,Frankfurt am Main,CLIENT
CMatched-135,Institut für angewandte Kulturforschung e.V. (ifak),Göttingen,LOBBYIST
CMatched-136,Align Technology Gesellschaft mit beschränkter Haftung,Köln,LOBBYIST
CMatched-137,MPG Mendener Präzisionsrohr GmbH,Menden,LOBBYIST
CMatched-138,Deutscher Golf Verband e. V.,Wiesbaden,LOBBYIST
CMatched-139,WindEnergy Network e.V.,Rostock,LOBBYIST
CMatched-140,Gesellschaft für Wirtschafts- und Technologieförderung Rostock mbH,Rostock,CLIENT
CMatched-141,Initiative Bargeld zählt!,München,LOBBYIST
CMatched-142,"KSP Kanzlei Dr. Seegers, Dr. Frankenheim Rechtsanwaltsgesellschaft mbH",Hamburg ,LOBBYIST
CMatched-143,Renewables Grid Initative e.V.,Berlin,LOBBYIST
CMatched-144,Saarland Feuerversicherung Aktiengesellschaft,Saarbrücken,LOBBYIST
CMatched-145,Feuersozietät Berlin Brandenburg Versicherung Aktiengesellschaft,Berlin,LOBBYIST
CMatched-147,Industrieverband Geobaustoffe e.V. (IVG),Obernburg,LOBBYIST
CMatched-148,AlarmstufeRot e.V.,Karben,LOBBYIST
CMatched-149,Deutsche Gesellschaft für Reiserecht (DGfR),Hamburg,LOBBYIST
CMatched-150,AT&T Global Network Services Belgium Luxembourg - Besloten Vennootschap (BV),Belgien,LOBBYIST
CMatched-151,Gesellschaft zur Verwertung von Leistungsschutzrechten mbH (GVL),Berlin,LOBBYIST
CMatched-152,Deutsche Industrie und Handelskammer für das südliche Afrika,Johannesburg,LOBBYIST
CMatched-153,Bundesverband der Pharmaziestudierenden in Deutschland e. V. ,Berlin,LOBBYIST
CMatched-154,Bundeselternvertretung der Kinder in Kindertageseinrichtungen und Kindertagespflege (BEVKi),Berlin,LOBBYIST
CMatched-155,EC POWER GmbH,Berlin,LOBBYIST
CMatched-156,Föderation Türkischer Elternvereine in Deutschland (FÖTED) e.V.,Berlin,LOBBYIST
CMatched-157,Society for Worldwide Interbank Financial Telecommunication (SWIFT),B-1310 La Hulpe,LOBBYIST
CMatched-158,Berufsverband der Berufsbetreuer (BdB) ,Hamburg,CLIENT
CMatched-159,Berlin Cures GmbH,Berlin,CLIENT
CMatched-160,Hendricks & Schwartz GmbH ,München,LOBBYIST
CMatched-161,TUBIS AG,München,CLIENT
CMatched-162,Deutsche Gesellschaft der Hörbehinderten - Selbsthilfe und Fachverbände e. V. ,Rendsburg,LOBBYIST
CMatched-163,Bundesverband für Wohnungslüftung e.V. (VfW),Berlin,LOBBYIST
CMatched-164,Verband Deutscher Gebirgs- und Wandervereine e.V. (Deutscher Wanderverband),Kassel,LOBBYIST
CMatched-165,CRIC,Frankfurt am Main,LOBBYIST
CMatched-168,Bundesverband für Pyrotechnik und Kunstfeuerwerk e.V.,Berlin,LOBBYIST
CMatched-169,Landessportbund Sachsen e.V.,Leipzig,LOBBYIST
CMatched-170,Landessportbund Sachsen e.V.,Halle (Saale),LOBBYIST
CMatched-171,Landessportbund Sachsen e.V.,Frankfurt am Main,LOBBYIST
CMatched-172,Koblenzer Verkehrsbetriebe GmbH,Koblenz,LOBBYIST
CMatched-173,Bundesverband Deutscher Omnibusunternehmen e. V.,Berlin,LOBBYIST
CMatched-174,Hochschulverbund Gesundheitsfachberufe (HVG) e. V.,Hildesheim,LOBBYIST
CMatched-175,Hochschulverbund Gesundheitsfachberufe (HVG) e. V.,Idstein,LOBBYIST
CMatched-176,Bundesverband CarSharing e.V. (bcs),Berlin,LOBBYIST
CMatched-177,DEFA-Stiftung,Berlin,LOBBYIST
CMatched-178,Ost-Ausschuss der Deutschen Wirtschaft e.V.,Berlin,LOBBYIST
CMatched-179,SOKO Tierschutz e.V.,München,LOBBYIST
CMatched-180,Heinz-Glas GmbH & Co. KGaA,Kleintettau,LOBBYIST
CMatched-181,Kampagne Mietenstopp,München,LOBBYIST
CMatched-182,Zentrum für Unternehmensnachfolge an der Universität Mannheim (zentUma) e.V.,Mannheim,LOBBYIST
CMatched-183,Energiedienst Holding AG,5080 Laufenburg,LOBBYIST
CMatched-184,Atriva Therapeutics GmbH,Tübingen,LOBBYIST
CMatched-185,Atriva Therapeutics GmbH,Mannheim,LOBBYIST
CMatched-186,Verband Pfälzischer Brauereien e. V.,Neustadt an der Weinstraße,LOBBYIST
CMatched-187,EnergyNest GmbH,Hamburg,LOBBYIST
CMatched-188,PTC Therapeutics Germany GmbH,Frankfurt,LOBBYIST
CMatched-189,Selfpublisher-Verband e.V.,Berlin,LOBBYIST
CMatched-190,Verband Deutscher Garten-Center e.V.,Grafschaft-Ringen,LOBBYIST
CMatched-191,Jugend gegen Aids e.V.,Hamburg,LOBBYIST
CMatched-192,IVSH Industrieverband Schneid- und Haushaltwaren e.V.,Solingen,LOBBYIST
CMatched-193,Bundesverband der Öko-Kontrollstellen e.V.,Bad Brückenau,LOBBYIST
CMatched-196,LIV des Maler- und Lackiererhandwerks Thüringen,Schmalkalden,LOBBYIST
CMatched-197,BUND Landesverband Mecklenburg-Vorpommern e.V.,Schwerin,LOBBYIST
CMatched-198,Börse Stuttgart Securities GmbH,Stuttgart,LOBBYIST
CMatched-199,Sozialdemokratische Gemeinschaft für Kommunalpolitik in der Bundesrepublik Deutschland e.V.,Berlin,LOBBYIST
CMatched-200,Georgsmarienhütte Holding GmbH,Georgsmarienhütte,LOBBYIST
CMatched-201,Deutscher Schwerhörigenbund e.V. (DSB),Berlin,LOBBYIST
CMatched-202,CO2-Positiv UG,Nürnberg,LOBBYIST
CMatched-207,Korian Deutschland AG,München,CLIENT
CMatched-209,Bestatterverband Thüringen Landungsinnungsverband e.V.,Schmalkalden,LOBBYIST
CMatched-210,HIGH END SOCIETY e.V.,Wuppertal,LOBBYIST
CMatched-211,Verband Deutscher Ferienhausagenturen (VDFA),Seeheim-Jugenheim,LOBBYIST
CMatched-212,Rolande B.V.,Tilburg,LOBBYIST
CMatched-213,Rolande B.V.,5026 RB Tilburg,LOBBYIST
CMatched-214,Baden-Württemberg International Gesellschaft für internationale wirtschaftliche und wissenschaftliche Zusammenarbeit mbH,Stuttgart,LOBBYIST
CMatched-215,Baden-Württemberg International Gesellschaft für internationale wirtschaftliche und wissenschaftliche Zusammenarbeit mbH,Stuttgart,LOBBYIST
CMatched-216,Georg Thieme Verlag ,Stuttgart,LOBBYIST
CMatched-217,Georg Thieme Verlag ,Stuttgart,LOBBYIST
CMatched-218,Deutsche Ophthalmologische Gesellschaft e.V. (DOG),München,CLIENT
CMatched-219,Hondurasdelegation,Berlin,LOBBYIST
CMatched-220,Initiative Familiennachzug Eritrea,Berlin,LOBBYIST
CMatched-221,Raiffeisen-Holding Niederösterreich-Wien. reg.Gen.m.b.H.,Wien,LOBBYIST
CMatched-222,Acura Zahnärzte GmbH,Frankfurt am Main,LOBBYIST
CMatched-223,Planet A GmbH,Hamburg,LOBBYIST
CMatched-224,Bauernverband Ludwigslust e.V.,Ludwigslust,LOBBYIST
CMatched-225,Bundesverband GebäudeGrün e.V.,Berlin,LOBBYIST
CMatched-226,Bund klassischer Homöopathen Deutschlands e.V.,Pöttmes,LOBBYIST
CMatched-227,decarbon1ze GmbH,Berlin,LOBBYIST
CMatched-467,Gesellschaft zur Förderung des Tierwohls in der Nutztierhaltung mbH,Bonn,LOBBYIST
CMatched-468,Berufsverband der Datenschutzbeauftragten Deutschlands (BvD) e.V.,Berlin,CLIENT
CMatched-469,Amadeu Antonio Stiftung,Berlin,LOBBYIST
CMatched-470,KfH Kuratorium für Dialyse und Nierentransplantation e. V.,Neu-Isenburg,CLIENT
CMatched-471,"Deutsche Multiple Sklerose Gesellschaft, Bundesverband e.V.",Hannover,LOBBYIST
CMatched-472,Wärtsilä Germany GmbH,"Hamburg, Germany",LOBBYIST
CMatched-473,Boeing Deutschland GmbH,Berlin,LOBBYIST
CMatched-474,Deutsche Gesetzliche Unfallversicherung e. V. (DGUV),Berlin,LOBBYIST
CMatched-475,Berlin Partner für Wirtschaft und Technologie GmbH,Berlin,LOBBYIST
CMatched-476,Gesicht Zeigen! Für ein weltoffenes Deutschland e.V.,Berlin,LOBBYIST
CMatched-477,ReUse e.V.,Berlin,LOBBYIST
CMatched-478,Eurox Pharma,Berlin,LOBBYIST
CMatched-479,Eurox Pharma,Bensheim,LOBBYIST
CMatched-480,Felix Burda Stiftung,München,LOBBYIST
CMatched-481,Netzwerk gegen Darmkrebs e.V.,München,LOBBYIST
CMatched-482,cnetz - Verein für Netzpolitik e.V.,Berlin,LOBBYIST
CMatched-483,FIPRA International,Brüssel,LOBBYIST
CMatched-486,ICAN Deutschland e.V.,Berlin,LOBBYIST
CMatched-487,ICAN Deutschland e.V.,Weiterstadt,LOBBYIST
CMatched-488,ICC Germany e.V.,Berlin,LOBBYIST
CMatched-489,ICC Germany e.V.,Berlin,LOBBYIST
CMatched-490,Andreas Hermes Akademie (AHA) im Bildungswerk der Deutschen Landwirtschaft e.V.,Bonn,LOBBYIST
CMatched-491,Deutsche Kinderhilfe - Die ständige Kindervertretung e.V.,Berlin,LOBBYIST
CMatched-492,ADAC Württemberg e.V.,Stuttgart,LOBBYIST
CMatched-493,FEV Europe GmbH,Aachen,LOBBYIST
CMatched-494,Deutsches Klima-Konsortium,Berlin,LOBBYIST
CMatched-495,Avisa Partners,Paris,LOBBYIST
CMatched-496,Avisa Partners,75008  Paris,LOBBYIST
CMatched-497,Jurka PSA,Paris,CLIENT
CMatched-498,Jurka P.S.A.,75008 Paris,CLIENT
CMatched-499,Jurka P.S.A.,1060 Wien,CLIENT
CMatched-500,"Deutsche Gesellschaft für Psychoanalyse, Psychotherapie, Psychosomatik und Tiefenpsychologie (DGPT) e. V.",Berlin,LOBBYIST
CMatched-501,Verband Physikalische Therapie - Vereinigung für die physiotherapeutischen Berufe (VPT) e.V.,Hamburg,LOBBYIST
CMatched-502,SovD Landesverband Berlin-Brandenburg e.V.,Berlin,LOBBYIST
CMatched-503,Wermuth Asset Management GmbH,Berlin,LOBBYIST
CMatched-504,Bundesverband Fuhrparkmanagement e.V. ,Mannheim,LOBBYIST
CMatched-505,Aktionskreis Eine Welt Holzgerlingen e.V.,Holzgerlingen,LOBBYIST
CMatched-506,neue deutsche organisationen - das postmigrantische netzwerk e.V.,Berlin,LOBBYIST
CMatched-507,Berliner Krankenhausgesellschaft,Berlin,LOBBYIST
CMatched-508,Deutsche Gesellschaft für Thoraxchirurgie e.V.,Berlin,LOBBYIST
CMatched-509,Deutsche Gesellschaft für Thoraxchirurgie e.V.,Berlin,LOBBYIST
CMatched-510,Deutsche Gesellschaft für Thoraxchirurgie e.V.,Berlin,LOBBYIST
CMatched-511,Bosch Healthcare Solutions GmbH,Waiblingen,LOBBYIST
CMatched-512,Bosch Healthcare Solutions GmbH,Adelsheim,LOBBYIST
CMatched-513,"Deutsche Gesellschaft für Thorax-, Herz- und Gefäßchirurgie e.V.",Berlin,LOBBYIST
CMatched-514,Stromnetz Hamburg GmbH,Hamburg,LOBBYIST
CMatched-515,VBU Verband der Betriebsbeauftragten e.V.,Essen,LOBBYIST
CMatched-516,Hitachi Zosen Inova Schmack GmbH,Schwandorf,LOBBYIST
CMatched-517,Hitachi Zosen Inova Schmack GmbH,Zürich,LOBBYIST
CMatched-518,Festspielhaus Management GmbH,Füssen,CLIENT
CMatched-519,patentverein.de e.V.,Bodenheim,CLIENT
CMatched-520,Pro Psychotherapie e.V.,München,CLIENT
CMatched-521,ARZsoftware,Neu-Isenburg,LOBBYIST
CMatched-522,Forum Zahn- und Mundgesundheit Deutschland,Berlin,LOBBYIST
CMatched-523,Förderverein für ärztliche Fortbildung in Hessen e.V.,Frankfurt,LOBBYIST
CMatched-524,Weltladen Regenbogen Weilburg e.V.,Weilburg,LOBBYIST
CMatched-525,carbonauten GmbH,Giengen,LOBBYIST
